,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
08/26/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.8,1.59,0.0,0.0,0.0
08/26/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.1,1.62,30.45,14.73,294.85
08/26/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.01,1.35,174.82,54.34,484.94
08/26/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.14,2.02,343.69,82.02,602.08
08/26/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.51,2.57,536.78,107.51,716.48
08/26/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.29,3.71,646.94,163.11,662.06
08/26/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.29,4.39,692.1,243.09,547.2
08/26/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.1,4.29,795.05,183.53,709.15
08/26/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.9,4.18,751.8,161.38,691.99
08/26/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.14,4.35,591.06,200.54,491.93
08/26/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.09,4.48,475.91,230.74,356.23
08/26/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.63,4.14,307.17,197.49,201.76
08/26/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.3,4.02,196.57,135.68,164.69
08/26/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.19,4.26,80.85,57.62,130.14
08/26/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.03,4.66,6.2,5.22,0.0
08/26/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.01,4.39,0.0,0.0,0.0
08/26/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.87,4.11,0.0,0.0,0.0
08/27/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.75,4.18,0.0,0.0,0.0
08/27/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.41,4.2,0.0,0.0,0.0
08/27/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.18,4.4,0.0,0.0,0.0
08/27/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.29,4.59,0.0,0.0,0.0
08/27/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.94,4.69,0.0,0.0,0.0
08/27/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.4,4.69,0.0,0.0,0.0
08/27/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.03,4.24,0.0,0.0,0.0
08/27/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.84,4.32,0.0,0.0,0.0
08/27/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.14,4.57,20.78,12.3,168.65
08/27/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.5,4.36,107.06,74.07,134.31
08/27/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.7,4.33,192.38,120.83,165.66
08/27/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.65,4.01,386.84,196.84,318.52
08/27/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.55,3.69,589.59,217.24,511.39
08/27/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.97,3.51,776.39,152.83,762.51
08/27/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.84,3.52,829.62,161.98,776.93
08/27/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.3,3.7,716.09,203.37,603.22
08/27/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.0,3.89,726.44,179.02,692.67
08/27/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.31,4.07,668.78,97.6,834.6
08/27/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.3,3.71,510.92,82.26,794.72
08/27/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.64,3.46,317.65,67.55,684.77
08/27/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.38,2.86,124.98,40.85,484.18
08/27/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.31,2.9,7.13,4.36,0.0
08/27/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.07,2.81,0.0,0.0,0.0
08/27/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.57,2.65,0.0,0.0,0.0
08/28/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.35,2.36,0.0,0.0,0.0
08/28/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.76,2.37,0.0,0.0,0.0
08/28/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.49,2.65,0.0,0.0,0.0
08/28/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.14,2.68,0.0,0.0,0.0
08/28/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.62,2.46,0.0,0.0,0.0
08/28/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.06,2.3,0.0,0.0,0.0
08/28/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.63,1.65,0.0,0.0,0.0
08/28/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.19,2.09,0.0,0.0,0.0
08/28/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.89,2.78,31.16,14.0,0.0
08/28/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.84,2.54,189.68,53.29,561.81
08/28/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.55,2.8,388.12,74.29,731.19
08/28/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.34,2.94,575.11,87.12,821.79
08/28/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.41,3.29,727.88,95.79,871.39
08/28/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.55,3.22,832.32,101.18,897.2
08/28/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.17,2.83,880.72,102.38,908.97
08/28/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.65,2.51,872.05,101.14,910.54
08/28/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.13,2.44,799.27,98.44,890.88
08/28/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.2,2.33,667.65,107.95,822.57
08/28/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.42,1.7,505.17,82.3,790.26
08/28/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.88,1.78,312.1,66.29,681.57
08/28/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.18,1.57,120.25,39.87,475.91
08/28/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.79,1.98,6.09,3.81,0.0
08/28/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.1,2.2,0.0,0.0,0.0
08/28/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.89,2.13,0.0,0.0,0.0
08/29/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.6,2.23,0.0,0.0,0.0
08/29/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.84,1.71,0.0,0.0,0.0
08/29/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.83,1.37,0.0,0.0,0.0
08/29/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.5,1.02,0.0,0.0,0.0
08/29/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.65,0.66,0.0,0.0,0.0
08/29/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.22,1.52,0.0,0.0,0.0
08/29/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.83,1.78,0.0,0.0,0.0
08/29/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.75,1.77,0.0,0.0,0.0
08/29/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.78,1.68,29.61,13.25,0.0
08/29/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.69,1.58,186.04,52.21,557.83
08/29/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.19,1.71,382.74,73.71,724.62
08/29/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.78,2.24,567.9,86.93,813.67
08/29/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.68,2.62,718.12,95.33,861.83
08/29/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.96,2.85,824.16,100.46,891.25
08/29/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.86,3.02,854.7,104.88,878.86
08/29/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.59,3.14,784.43,125.48,781.42
08/29/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.6,3.84,731.54,116.74,785.19
08/29/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.14,4.15,517.45,115.82,593.78
08/29/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.2,3.28,419.24,92.64,615.34
08/29/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.73,3.42,226.53,70.32,438.79
08/29/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.93,2.62,59.21,30.56,174.68
08/29/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.8,1.87,2.97,2.14,0.0
08/29/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.15,2.29,0.0,0.0,0.0
08/29/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.14,3.7,0.0,0.0,0.0
08/30/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.4,4.33,0.0,0.0,0.0
08/30/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.21,4.11,0.0,0.0,0.0
08/30/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.4,3.95,0.0,0.0,0.0
08/30/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.88,4.02,0.0,0.0,0.0
08/30/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.77,3.99,0.0,0.0,0.0
08/30/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.39,3.82,0.0,0.0,0.0
08/30/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.95,3.23,0.0,0.0,0.0
08/30/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.89,3.27,0.0,0.0,0.0
08/30/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.27,3.69,28.2,13.26,0.0
08/30/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.85,4.21,183.65,55.4,540.97
08/30/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.65,5.78,372.82,83.3,683.29
08/30/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.12,6.03,491.0,158.0,565.96
08/30/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.64,5.74,548.94,292.82,355.81
08/30/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.76,5.37,665.65,342.15,399.84
08/30/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.19,5.23,697.17,330.98,430.81
08/30/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.14,5.0,814.35,168.39,769.15
08/30/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.58,4.85,743.64,166.9,740.13
08/30/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.76,4.83,588.18,130.91,680.13
08/30/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.42,4.33,479.19,111.84,697.9
08/30/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.57,4.01,272.65,84.37,535.95
08/30/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.26,3.29,111.12,39.36,451.08
08/30/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.24,3.76,4.32,2.98,0.0
08/30/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.37,4.08,0.0,0.0,0.0
08/30/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.47,3.96,0.0,0.0,0.0
08/31/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.05,3.77,0.0,0.0,0.0
08/31/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.43,3.51,0.0,0.0,0.0
08/31/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.03,3.18,0.0,0.0,0.0
08/31/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.8,3.13,0.0,0.0,0.0
08/31/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.63,3.11,0.0,0.0,0.0
08/31/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.4,2.99,0.0,0.0,0.0
08/31/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.1,2.37,0.0,0.0,0.0
08/31/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.02,2.2,0.0,0.0,0.0
08/31/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.4,2.51,27.54,12.68,0.0
08/31/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.9,2.25,185.2,52.63,566.1
08/31/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.65,2.62,386.45,74.74,740.54
08/31/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.02,2.96,571.7,92.72,817.91
08/31/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.35,3.09,728.85,96.95,881.33
08/31/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.54,3.27,834.43,101.44,909.34
08/31/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.65,3.48,882.03,103.24,919.7
08/31/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.2,3.65,867.44,101.94,915.3
08/31/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.87,3.79,793.61,98.07,896.98
08/31/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.21,3.93,666.62,90.96,861.53
08/31/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.75,3.51,497.25,80.44,798.66
08/31/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.31,3.1,302.03,64.74,684.74
08/31/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.68,2.29,109.83,36.8,473.97
08/31/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.45,2.69,3.65,2.48,0.0
08/31/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.03,2.92,0.0,0.0,0.0
08/31/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.57,3.04,0.0,0.0,0.0
09/01/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.22,3.03,0.0,0.0,0.0
09/01/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.8,2.98,0.0,0.0,0.0
09/01/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.32,2.85,0.0,0.0,0.0
09/01/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.0,2.83,0.0,0.0,0.0
09/01/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.23,2.77,0.0,0.0,0.0
09/01/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.92,2.62,0.0,0.0,0.0
09/01/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.07,2.33,0.0,0.0,0.0
09/01/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.84,2.27,0.0,0.0,0.0
09/01/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.45,2.84,25.67,11.95,0.0
09/01/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.17,2.44,178.55,51.58,548.94
09/01/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.48,2.22,375.24,73.78,720.96
09/01/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.76,2.22,561.58,87.39,813.62
09/01/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.5,2.11,714.74,95.98,866.48
09/01/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.91,2.31,820.32,101.23,895.46
09/01/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.71,2.52,868.97,103.36,907.65
09/01/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.33,2.23,855.65,102.54,904.34
09/01/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.99,1.59,782.3,98.63,886.11
09/01/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.25,1.77,655.18,91.79,848.53
09/01/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.82,1.58,486.6,81.09,783.79
09/01/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.48,1.74,293.34,64.95,668.3
09/01/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.01,2.29,104.12,35.97,457.28
09/01/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.81,2.42,2.89,2.08,0.0
09/01/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.9,2.53,0.0,0.0,0.0
09/01/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.6,2.48,0.0,0.0,0.0
09/02/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.88,2.4,0.0,0.0,0.0
09/02/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.32,2.56,0.0,0.0,0.0
09/02/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.03,2.74,0.0,0.0,0.0
09/02/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.72,2.47,0.0,0.0,0.0
09/02/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.69,2.17,0.0,0.0,0.0
09/02/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.17,2.24,0.0,0.0,0.0
09/02/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.68,1.87,0.0,0.0,0.0
09/02/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.44,2.0,0.0,0.0,0.0
09/02/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.12,1.66,24.2,11.39,0.0
09/02/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.17,1.35,173.96,50.96,538.59
09/02/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.06,1.07,366.99,73.67,706.28
09/02/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.98,1.46,543.52,90.93,780.35
09/02/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.13,2.21,698.26,98.17,843.79
09/02/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.43,2.63,803.2,102.12,876.41
09/02/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.53,3.35,851.53,105.53,887.9
09/02/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.13,3.96,837.82,102.62,886.68
09/02/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.91,4.38,761.65,110.77,847.93
09/02/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.22,4.61,640.91,93.12,830.35
09/02/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.67,4.0,472.35,82.97,759.32
09/02/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.98,3.01,278.49,67.46,626.43
09/02/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.03,2.11,94.52,37.07,399.15
09/02/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.98,2.31,2.14,1.65,0.0
09/02/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.66,2.23,0.0,0.0,0.0
09/02/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.49,2.74,0.0,0.0,0.0
09/03/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.34,3.34,0.0,0.0,0.0
09/03/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.9,4.02,0.0,0.0,0.0
09/03/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.58,4.38,0.0,0.0,0.0
09/03/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.71,4.4,0.0,0.0,0.0
09/03/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.54,4.18,0.0,0.0,0.0
09/03/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.14,3.93,0.0,0.0,0.0
09/03/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.73,4.14,0.0,0.0,0.0
09/03/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.86,3.83,0.0,0.0,0.0
09/03/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.2,3.67,20.85,11.12,0.0
09/03/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.29,3.78,159.46,53.18,471.4
09/03/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.21,4.94,347.26,78.06,652.7
09/03/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.44,4.09,508.44,124.16,665.88
09/03/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.32,4.11,660.74,126.32,754.59
09/03/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.54,4.64,731.02,146.68,733.35
09/03/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.53,4.94,782.95,158.57,746.14
09/03/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.88,4.92,659.73,261.26,482.7
09/03/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.34,4.93,646.74,147.6,653.65
09/03/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.56,4.94,560.64,163.11,606.56
09/03/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.7,5.07,396.19,141.21,501.78
09/03/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.25,3.8,254.62,74.82,541.64
09/03/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.48,3.36,89.19,33.67,400.05
09/03/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.85,3.59,1.62,1.32,0.0
09/03/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.58,3.88,0.0,0.0,0.0
09/03/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.15,3.95,0.0,0.0,0.0
09/04/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.9,3.84,0.0,0.0,0.0
09/04/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.92,3.57,0.0,0.0,0.0
09/04/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.16,3.33,0.0,0.0,0.0
09/04/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.15,3.31,0.0,0.0,0.0
09/04/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.83,3.19,0.0,0.0,0.0
09/04/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.38,2.86,0.0,0.0,0.0
09/04/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.49,2.43,0.0,0.0,0.0
09/04/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.5,2.33,0.0,0.0,0.0
09/04/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.04,2.84,20.22,10.55,0.0
09/04/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.68,3.01,158.78,51.3,483.07
09/04/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.3,3.61,343.18,76.21,651.85
09/04/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.8,3.78,505.96,114.6,681.56
09/04/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.59,3.87,630.63,120.95,722.73
09/04/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.46,4.39,602.82,175.26,538.74
09/04/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.16,4.68,624.58,243.6,457.16
09/04/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.53,4.62,584.51,166.32,508.9
09/04/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.84,4.78,527.87,198.79,433.25
09/04/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.91,4.81,522.69,120.79,617.35
09/04/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.85,4.27,355.51,82.7,541.86
09/04/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.6,3.32,224.72,72.83,464.5
09/04/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.05,2.99,61.57,30.44,232.96
09/04/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.85,2.96,1.08,0.93,0.0
09/04/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.23,3.33,0.0,0.0,0.0
09/04/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.3,3.93,0.0,0.0,0.0
09/05/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.11,4.34,0.0,0.0,0.0
09/05/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.5,4.2,0.0,0.0,0.0
