,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
05/28/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.85,2.4,403.21,347.41,63.88
05/28/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.02,2.89,276.77,251.57,32.69
05/28/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.16,2.08,259.96,185.55,117.74
05/28/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.34,2.79,263.57,122.12,303.32
05/28/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.85,2.65,196.63,77.32,418.23
05/28/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.19,1.85,47.78,22.76,247.64
05/28/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.16,2.25,0.15,0.14,0.0
05/28/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.6,1.96,0.0,0.0,0.0
05/29/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.74,2.14,0.0,0.0,0.0
05/29/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.73,2.04,0.0,0.0,0.0
05/29/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.59,1.36,0.0,0.0,0.0
05/29/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.08,0.54,0.0,0.0,0.0
05/29/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.45,0.53,0.0,0.0,0.0
05/29/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.04,0.94,0.0,0.0,0.0
05/29/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.43,0.54,0.0,0.0,0.0
05/29/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.88,0.66,13.45,7.95,0.0
05/29/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.09,0.65,133.57,46.35,451.4
05/29/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.5,0.82,313.37,76.24,628.17
05/29/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.31,1.72,472.99,109.33,658.34
05/29/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.55,2.57,645.9,117.09,749.05
05/29/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.8,3.01,742.96,173.3,688.17
05/29/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.9,3.4,708.42,193.49,566.13
05/29/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.01,3.42,542.21,219.29,341.46
05/29/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.52,3.37,565.13,307.47,275.95
05/29/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.9,3.12,454.65,220.73,267.46
05/29/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.63,3.14,356.59,254.12,132.71
05/29/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.95,2.19,370.38,284.61,135.39
05/29/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.76,2.32,254.64,208.86,97.8
05/29/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.45,1.62,146.82,109.37,130.37
05/29/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.97,1.88,37.69,30.4,70.62
05/29/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.13,2.19,0.12,0.16,0.0
05/29/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.81,1.76,0.0,0.0,0.0
05/30/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.19,1.87,0.0,0.0,0.0
05/30/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.82,1.96,0.0,0.0,0.0
05/30/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.64,2.08,0.0,0.0,0.0
05/30/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.37,2.28,0.0,0.0,0.0
05/30/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.17,2.23,0.0,0.0,0.0
05/30/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.03,2.09,0.0,0.0,0.0
05/30/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.87,1.83,0.0,0.0,0.0
05/30/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.46,1.71,7.55,7.32,0.0
05/30/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.91,2.51,67.26,61.66,28.83
05/30/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.2,3.13,214.06,151.13,166.27
05/30/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.82,3.66,421.94,181.58,434.48
05/30/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.24,5.21,642.02,196.69,630.15
05/30/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.82,5.1,785.43,182.98,727.16
05/30/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.45,4.79,793.85,127.7,731.82
05/30/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.59,5.36,830.33,163.48,704.55
05/30/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.97,5.9,741.59,195.36,584.41
05/30/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.94,6.03,731.45,162.59,649.64
05/30/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.64,6.31,611.85,160.09,584.1
05/30/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.04,4.22,511.04,131.36,597.88
05/30/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.94,4.64,364.67,88.27,588.28
05/30/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.63,3.77,126.58,102.35,83.81
05/30/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.57,3.37,31.11,19.32,112.03
05/30/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.25,2.5,0.19,0.19,0.0
05/30/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.63,3.76,0.0,0.0,0.0
05/31/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.78,4.89,0.0,0.0,0.0
05/31/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.73,5.22,0.0,0.0,0.0
05/31/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.09,4.45,0.0,0.0,0.0
05/31/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.7,3.45,0.0,0.0,0.0
05/31/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.04,2.99,0.0,0.0,0.0
05/31/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.47,3.01,0.0,0.0,0.0
05/31/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.29,3.32,0.0,0.0,0.0
05/31/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.6,3.44,12.08,7.73,0.0
05/31/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.43,3.53,114.04,43.71,359.83
05/31/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.22,3.5,311.14,72.83,628.16
05/31/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.84,3.85,497.73,90.13,735.75
05/31/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.13,4.13,685.57,107.16,817.66
05/31/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.07,4.36,794.26,144.89,783.19
05/31/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.66,4.57,907.84,182.2,796.58
05/31/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.17,4.79,927.81,209.39,758.44
05/31/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.75,5.13,891.27,204.58,733.99
05/31/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.04,5.37,851.26,126.79,826.36
05/31/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.72,5.54,740.34,130.84,786.77
05/31/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.82,5.38,574.44,103.99,739.13
05/31/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.7,5.53,415.29,91.99,685.63
05/31/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.24,4.98,238.47,59.85,613.74
05/31/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.88,4.13,70.28,28.06,393.39
05/31/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.79,4.02,0.39,0.34,0.0
05/31/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.66,3.8,0.0,0.0,0.0
06/01/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.97,3.19,0.0,0.0,0.0
06/01/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.3,2.47,0.0,0.0,0.0
06/01/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.08,2.22,0.0,0.0,0.0
06/01/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.53,2.58,0.0,0.0,0.0
06/01/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.65,2.42,0.0,0.0,0.0
06/01/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.33,2.3,0.0,0.0,0.0
06/01/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.43,2.02,0.0,0.0,0.0
06/01/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.39,1.51,16.13,8.82,0.0
06/01/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.39,1.39,146.17,47.24,503.61
06/01/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.28,1.27,333.07,69.7,692.7
06/01/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.98,1.45,536.68,88.98,807.12
06/01/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.73,1.71,714.95,98.97,870.03
06/01/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.28,1.96,859.58,106.82,907.24
06/01/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.24,2.27,956.67,111.75,926.9
06/01/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.16,2.52,998.06,114.45,932.14
06/01/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.8,2.78,982.51,113.25,928.31
06/01/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.68,2.97,909.47,109.7,911.2
06/01/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.96,3.06,786.58,103.32,880.61
06/01/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.56,2.85,623.46,93.67,830.5
06/01/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.21,2.85,434.31,80.53,747.7
06/01/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.25,2.36,238.75,61.48,605.31
06/01/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.76,2.43,69.21,28.11,376.0
06/01/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.44,2.51,0.46,0.4,0.0
06/01/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.55,2.43,0.0,0.0,0.0
06/02/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.13,2.04,0.0,0.0,0.0
06/02/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.32,1.95,0.0,0.0,0.0
06/02/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.73,2.13,0.0,0.0,0.0
06/02/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.64,1.92,0.0,0.0,0.0
06/02/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.79,1.82,0.0,0.0,0.0
06/02/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.34,1.94,0.0,0.0,0.0
06/02/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.19,2.03,0.0,0.0,0.0
06/02/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.95,1.38,16.44,9.06,0.0
06/02/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.36,1.81,145.58,46.97,499.61
06/02/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.61,1.34,334.24,71.27,690.32
06/02/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.01,1.59,529.15,86.91,796.38
06/02/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.93,1.92,706.09,98.21,857.91
06/02/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.48,2.28,848.6,106.2,894.18
06/02/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.39,2.34,944.87,110.95,914.25
06/02/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.25,2.61,987.02,113.08,921.29
06/02/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.83,3.14,970.79,112.03,916.31
06/02/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.64,3.59,899.45,108.52,900.13
06/02/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.94,3.76,777.66,102.23,869.2
06/02/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.64,3.73,616.33,92.86,818.83
06/02/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.13,3.34,429.66,79.8,736.93
06/02/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.95,2.93,236.81,60.97,596.82
06/02/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.68,3.08,69.34,28.3,368.95
06/02/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.64,3.42,0.54,0.48,0.0
06/02/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.29,3.41,0.0,0.0,0.0
06/03/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.82,3.57,0.0,0.0,0.0
06/03/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.69,4.05,0.0,0.0,0.0
06/03/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.95,4.2,0.0,0.0,0.0
06/03/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.91,4.17,0.0,0.0,0.0
06/03/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.67,4.29,0.0,0.0,0.0
06/03/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.51,4.52,0.0,0.0,0.0
06/03/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.89,4.08,0.0,0.0,0.0
06/03/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.93,4.35,15.69,9.41,0.0
06/03/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.07,4.68,137.29,49.0,445.48
06/03/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.01,4.75,317.98,75.48,635.45
06/03/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.95,5.12,504.34,100.36,726.76
06/03/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.92,5.69,685.75,98.98,827.56
06/03/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.28,6.81,803.74,159.32,775.72
06/03/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.98,8.22,893.08,181.94,779.2
06/03/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.5,9.08,906.37,252.54,688.8
06/03/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.53,8.86,688.54,248.72,468.91
06/03/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.27,8.52,592.78,321.31,308.62
06/03/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.57,8.2,585.0,255.34,423.6
06/03/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.19,7.46,509.4,184.4,507.29
06/03/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.82,7.1,381.38,114.6,560.13
06/03/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.06,6.99,202.62,81.66,408.16
06/03/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.27,6.56,59.14,39.6,172.75
06/03/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.48,6.63,0.64,0.61,0.0
06/03/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.86,6.78,0.0,0.0,0.0
06/04/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.93,6.93,0.0,0.0,0.0
06/04/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.92,6.98,0.0,0.0,0.0
06/04/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.33,6.87,0.0,0.0,0.0
06/04/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.13,6.71,0.0,0.0,0.0
06/04/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.49,6.48,0.0,0.0,0.0
06/04/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.76,6.34,0.0,0.0,0.0
06/04/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.12,6.2,0.0,0.0,0.0
06/04/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.14,6.24,15.01,11.25,0.0
06/04/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.88,6.22,126.06,52.52,369.66
06/04/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.04,6.63,300.75,91.19,548.32
06/04/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.39,6.73,421.73,157.6,474.76
06/04/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.27,6.3,496.55,206.26,409.18
06/04/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.69,6.05,538.79,289.21,300.27
06/04/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.58,6.58,396.71,322.25,81.54
06/04/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.28,5.41,314.95,278.28,38.61
06/04/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.89,4.12,423.23,312.85,117.59
06/04/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.44,2.5,305.4,255.79,56.34
06/04/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.15,1.1,240.58,226.19,18.46
06/04/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.03,0.11,179.99,163.64,25.47
06/04/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.07,0.73,62.41,60.75,3.48
06/04/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.41,1.01,27.28,27.32,0.0
06/04/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.13,1.82,14.58,14.63,0.0
06/04/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.3,2.32,0.17,0.22,0.0
06/04/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.8,1.9,0.0,0.0,0.0
06/05/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.45,1.9,0.0,0.0,0.0
06/05/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.55,1.98,0.0,0.0,0.0
06/05/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.13,2.1,0.0,0.0,0.0
06/05/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.23,1.97,0.0,0.0,0.0
06/05/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.71,2.2,0.0,0.0,0.0
06/05/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.54,2.63,0.0,0.0,0.0
06/05/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.77,2.71,0.0,0.0,0.0
06/05/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.67,2.6,2.16,2.2,0.0
06/05/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.66,1.75,17.33,17.38,0.0
06/05/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.12,2.03,48.78,48.83,0.0
06/05/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.82,3.13,70.76,66.02,8.52
06/05/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.08,3.28,105.69,100.1,7.88
06/05/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.52,2.99,152.25,152.29,0.0
06/05/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.35,2.07,153.97,153.12,0.93
06/05/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.76,1.54,170.85,158.18,13.33
06/05/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.48,1.71,483.64,370.28,120.67
06/05/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.06,1.22,388.12,322.74,74.18
06/05/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.16,1.58,242.45,224.08,23.54
06/05/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.08,3.07,231.06,208.58,34.95
06/05/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.77,2.91,156.31,137.88,38.45
06/05/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.28,3.02,53.68,52.24,4.8
06/05/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.06,3.21,17.86,16.17,14.5
06/05/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.4,3.41,0.22,0.26,0.0
06/05/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.86,3.01,0.0,0.0,0.0
06/06/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.61,2.02,0.0,0.0,0.0
06/06/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.19,1.79,0.0,0.0,0.0
06/06/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.86,1.3,0.0,0.0,0.0
06/06/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.97,1.33,0.0,0.0,0.0
06/06/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.46,1.4,0.0,0.0,0.0
06/06/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.29,1.39,0.0,0.0,0.0
06/06/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.72,0.88,0.0,0.0,0.0
06/06/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.72,1.5,7.98,7.7,0.0
06/06/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.3,1.61,62.21,56.45,28.78
06/06/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.33,1.81,107.7,88.47,50.2
06/06/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.77,1.83,308.77,149.64,285.64
06/06/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.68,1.28,537.23,186.17,494.35
06/06/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.48,1.54,640.69,249.74,469.98
06/06/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.32,1.39,778.7,292.62,531.85
06/06/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.02,1.58,819.04,262.51,585.3
06/06/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.54,1.62,690.67,409.8,298.78
06/06/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.85,1.82,705.94,320.16,437.28
06/06/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.23,1.99,551.67,303.56,317.52
06/06/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.23,0.49,410.74,248.47,251.81
06/06/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.03,0.6,269.91,191.54,163.04
06/06/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.5,0.53,116.02,84.81,103.6
06/06/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.35,1.09,24.41,20.77,30.8
06/06/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.09,1.36,0.45,0.44,0.0
06/06/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.73,1.96,0.0,0.0,0.0
06/07/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.82,2.28,0.0,0.0,0.0
06/07/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.71,2.15,0.0,0.0,0.0
06/07/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.01,1.73,0.0,0.0,0.0
06/07/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.79,1.43,0.0,0.0,0.0
06/07/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.09,1.73,0.0,0.0,0.0
06/07/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.34,2.15,0.0,0.0,0.0
06/07/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.73,1.89,0.0,0.0,0.0
06/07/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.78,2.27,13.21,9.45,0.0
06/07/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.07,1.51,95.79,59.2,182.4
06/07/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.56,2.69,279.16,97.31,474.21
06/07/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.16,3.92,368.88,139.46,411.62
